label,year1958,year1959,year1960,year1961,year1962,year1963,year1964,year1965,year1966,year1967,year1968,year1969,year1970,year1971,year1972,year1973,year1974,year1975,year1976,year1977,year1978,year1979,year1980,year1981,year1982,year1983,year1984,year1985,year1986,year1987,year1988,year1989,year1990,year1991,year1992,year1993,year1994,year1995,year1996,year1997,year1998,year1999,year2000,year2001,year2002,year2003,year2004,year2005,year2006,year2007,year2008,year2009,year2010,year2011,year2012,year2013,year2014,year2015,year2016,northing,easting
"597500,227500",9,0,9,4,1,3,0,8,8,4,2,6,6,2,1,0,5,3,0,3,5,7,4,6,7,2,7,4,5,8,6,1,0,1,8,6,3,2,0,2,7,7,9,9,8,1,8,2,5,4,7,6,4,1,9,5,9,3,3,227500,597500
"552500,222500",9,0,9,4,2,2,0,6,6,7,6,3,7,3,1,1,8,3,1,3,5,8,1,7,8,4,5,2,7,8,7,2,0,1,6,7,4,3,0,0,8,5,9,9,8,2,5,0,6,5,6,4,2,1,9,4,9,4,3,222500,552500
"557500,222500",9,0,9,5,3,4,0,7,7,6,6,3,7,2,1,0,8,2,1,4,5,7,2,6,8,3,5,2,7,8,7,4,0,1,8,6,3,2,0,1,8,6,9,9,8,1,5,0,5,4,6,4,2,1,9,4,9,3,3,222500,557500
"562500,222500",9,1,9,5,3,4,0,8,5,5,6,3,7,2,1,0,8,2,0,4,5,7,2,7,8,3,6,3,6,7,6,3,0,1,8,7,4,2,0,1,8,6,9,9,8,1,7,1,4,5,6,4,2,0,9,4,9,3,2,222500,562500
"567500,222500",9,1,9,6,3,4,0,8,5,6,7,4,7,3,1,0,8,2,0,4,5,7,2,6,8,3,7,3,6,7,5,3,0,1,8,7,4,2,0,2,6,4,9,9,8,1,8,1,4,6,5,3,2,0,9,5,9,2,1,222500,567500
"572500,222500",9,1,9,5,3,2,0,8,7,5,6,4,6,2,0,1,8,2,0,4,4,8,3,7,6,3,6,3,5,7,6,3,0,1,8,7,4,2,0,1,7,5,9,9,8,1,8,2,4,6,7,4,2,0,9,5,9,3,1,222500,572500
"577500,222500",9,0,9,5,3,2,0,8,8,5,5,4,8,4,2,1,8,1,0,3,3,7,2,6,6,3,6,3,5,7,6,2,0,1,8,7,4,2,0,1,7,6,9,9,8,1,7,1,4,4,7,6,3,0,9,5,9,4,2,222500,577500
"582500,222500",9,0,9,5,2,2,0,8,7,4,4,4,6,1,1,0,8,2,0,4,5,6,3,6,6,2,7,3,4,8,6,3,0,1,7,8,5,2,0,2,7,7,9,9,8,1,8,1,4,5,7,6,3,1,9,5,9,3,3,222500,582500
"587500,222500",9,0,9,5,1,3,0,8,7,5,4,4,6,1,1,0,8,2,0,3,5,6,3,6,6,2,7,3,4,8,6,2,0,1,8,7,5,2,0,2,7,7,9,9,8,1,8,2,4,4,7,6,4,1,9,5,9,3,3,222500,587500
"592500,222500",9,0,9,6,1,3,1,8,8,5,4,5,5,1,0,0,7,3,0,2,4,7,4,6,7,2,7,4,5,8,6,2,0,1,8,6,4,2,0,2,6,7,9,9,8,1,8,2,3,4,7,6,3,1,9,5,9,3,3,222500,592500
"597500,222500",9,0,9,6,1,4,2,8,8,3,3,5,5,1,0,1,7,4,0,3,4,7,4,7,8,2,7,4,5,8,7,2,0,1,8,6,5,2,0,1,6,6,9,9,8,1,6,2,3,3,7,6,2,0,9,5,9,3,4,222500,597500
"552500,217500",9,0,9,5,3,4,0,7,7,7,6,2,6,3,1,0,8,2,1,4,5,8,2,6,8,3,5,2,6,8,7,3,0,1,8,7,4,2,0,1,7,6,9,9,8,1,5,0,4,4,6,5,2,1,9,4,9,3,3,217500,552500
"557500,217500",9,0,9,7,3,6,0,8,7,6,6,2,7,3,1,0,8,2,0,4,5,7,2,6,8,2,4,3,5,8,7,4,1,1,8,6,3,2,0,1,7,6,9,9,8,1,5,0,4,4,5,5,2,1,9,4,9,3,3,217500,557500
"562500,217500",9,1,9,6,2,4,0,7,7,7,7,3,7,3,0,1,8,2,1,4,5,8,2,6,8,2,6,3,4,6,5,3,0,1,8,5,4,1,0,2,8,6,9,9,8,1,7,0,4,5,6,5,2,0,9,4,9,3,3,217500,562500
"567500,217500",9,1,9,6,3,4,0,8,7,6,7,3,7,3,1,1,8,2,0,4,5,7,2,6,8,3,6,3,5,8,6,2,0,1,8,5,4,1,0,2,7,5,9,9,8,1,7,0,4,5,6,4,2,0,9,4,9,3,2,217500,567500
"572500,217500",9,1,9,5,2,4,0,8,7,6,6,4,6,3,0,1,8,2,0,4,5,8,2,7,7,3,6,3,5,8,6,3,0,1,8,7,4,2,0,1,7,5,9,9,8,1,7,1,3,4,6,5,2,0,9,4,9,3,2,217500,572500
"577500,217500",9,0,9,6,2,4,1,8,7,4,5,4,6,2,0,1,8,3,0,4,5,7,3,8,7,2,7,3,5,8,6,2,0,1,8,7,5,3,0,2,6,5,9,9,8,1,7,1,3,4,6,6,3,0,9,4,9,2,1,217500,577500
"582500,217500",9,0,9,6,2,1,0,8,7,4,5,3,6,2,0,1,8,3,0,2,5,6,3,7,6,3,7,3,5,8,6,2,0,1,8,8,5,2,0,2,7,5,9,9,8,1,7,1,4,4,7,6,4,1,9,4,9,4,3,217500,582500
"587500,217500",9,0,9,6,1,3,1,8,8,5,4,4,5,2,0,0,8,3,0,3,5,7,4,5,6,2,7,3,5,8,6,2,0,1,8,6,4,2,0,2,7,7,9,9,8,1,7,1,2,3,7,6,4,1,9,6,9,4,3,217500,587500
"592500,217500",9,0,9,5,1,4,1,8,8,5,4,4,5,1,0,0,8,3,0,3,5,7,3,6,6,2,7,3,5,8,6,2,0,2,8,6,4,2,0,2,7,7,9,9,8,1,7,1,2,3,7,6,4,1,9,6,9,4,3,217500,592500
"597500,217500",9,0,9,6,1,4,2,8,8,4,4,6,6,1,1,1,7,3,0,3,5,8,4,7,8,2,7,5,5,8,7,2,0,2,8,5,3,1,0,1,6,6,9,9,7,0,6,2,2,3,7,5,3,0,9,4,9,3,4,217500,597500
"552500,212500",9,1,9,5,3,3,0,7,7,6,7,2,6,3,1,0,8,3,0,4,5,8,2,6,8,3,5,2,6,8,7,3,0,1,8,7,4,2,0,1,7,6,9,9,8,1,6,0,4,5,5,4,2,1,9,4,9,4,2,212500,552500
"557500,212500",9,1,9,5,3,4,0,7,7,6,7,3,7,3,1,0,9,3,0,4,5,7,2,6,8,2,5,2,5,8,6,3,1,1,8,7,4,2,0,1,8,6,9,9,8,1,6,0,4,6,5,4,2,0,9,4,8,3,2,212500,557500
"562500,212500",9,1,9,5,2,4,0,7,7,7,6,3,8,3,0,0,9,3,1,4,5,8,2,6,7,2,6,2,4,7,5,3,0,1,8,6,4,1,0,2,8,5,9,9,8,1,7,0,4,5,6,6,2,1,9,4,8,3,3,212500,562500
"567500,212500",9,1,9,5,2,4,0,8,7,6,6,4,7,3,0,1,8,2,0,4,5,7,2,6,8,2,7,3,5,8,6,3,0,1,8,6,4,1,0,2,7,5,9,9,8,1,7,0,3,4,6,5,2,1,9,4,9,3,3,212500,567500
"572500,212500",9,1,9,5,2,4,1,8,8,6,6,4,5,2,0,1,7,2,0,5,5,7,2,7,8,3,6,3,6,8,7,3,0,1,8,6,4,1,0,2,7,4,9,9,8,1,7,0,3,4,6,5,2,0,9,4,9,3,3,212500,572500
"577500,212500",9,0,9,6,2,3,0,8,8,5,6,3,5,2,0,1,8,3,1,4,5,7,3,8,7,2,7,3,6,7,7,4,0,1,8,7,5,3,0,1,6,4,9,9,8,1,6,1,2,4,6,5,2,0,9,4,9,4,2,212500,577500
"582500,212500",9,0,9,7,2,5,1,8,7,5,4,4,6,2,0,0,8,4,0,3,3,6,3,7,8,2,7,4,5,8,8,3,0,1,6,6,4,2,0,1,7,5,9,9,8,1,6,1,2,3,7,5,4,1,9,6,9,3,2,212500,582500
"587500,212500",9,0,9,5,1,4,1,8,7,6,4,5,5,2,0,0,8,4,0,3,3,7,4,6,8,2,6,4,5,8,8,3,0,1,7,7,4,2,0,2,7,6,9,9,8,1,6,1,2,3,7,5,3,1,9,6,9,3,2,212500,587500
"592500,212500",9,0,9,5,1,4,1,8,7,6,4,5,5,2,0,1,8,4,0,4,3,7,4,6,8,2,6,3,5,8,7,2,0,1,8,6,4,2,0,1,7,6,9,9,8,1,7,2,3,3,7,5,3,0,9,6,9,3,2,212500,592500
"597500,212500",9,0,9,6,1,4,1,8,8,5,5,6,5,2,0,1,7,4,0,3,3,7,3,6,8,2,6,4,5,8,7,2,0,1,8,6,4,2,0,2,7,5,9,9,8,0,7,1,3,4,7,6,3,1,9,4,9,2,3,212500,597500
"552500,207500",9,1,9,5,3,4,0,7,7,6,7,2,7,4,1,0,8,3,0,5,5,7,2,6,8,4,6,2,6,8,6,3,1,1,8,8,4,3,0,2,7,6,9,9,8,1,5,0,3,5,3,2,0,1,9,4,9,4,2,207500,552500
"557500,207500",9,1,9,6,3,4,0,8,7,6,6,3,7,4,0,0,9,3,0,5,4,7,2,6,7,2,5,3,5,8,6,3,2,1,8,7,3,1,0,1,8,4,9,9,8,1,7,0,4,6,5,5,2,1,9,4,8,2,2,207500,557500
"562500,207500",9,1,9,4,2,4,0,7,7,6,7,3,6,3,0,0,8,3,0,5,5,7,2,6,8,2,6,3,5,8,5,4,1,1,8,7,4,2,0,1,8,4,9,9,9,1,7,0,3,5,6,6,3,1,9,4,8,2,2,207500,562500
"567500,207500",9,1,9,4,1,3,0,7,6,5,5,3,7,2,0,1,8,4,1,6,4,6,2,6,8,2,8,4,7,8,5,4,1,3,8,7,6,2,0,1,7,5,9,9,9,0,7,0,2,4,5,6,3,0,9,3,8,2,3,207500,567500
"572500,207500",9,1,9,5,2,4,0,8,7,5,6,3,6,2,0,1,8,4,0,5,3,6,3,7,7,2,7,3,6,8,7,4,0,2,8,7,5,1,0,1,8,4,9,9,8,1,6,0,2,4,6,5,3,1,9,4,9,2,3,207500,572500
"577500,207500",9,0,9,7,1,4,1,8,8,5,6,4,5,2,0,1,8,3,0,4,3,6,3,7,7,2,6,3,5,8,7,3,0,1,8,7,5,2,0,2,7,4,9,9,8,1,6,0,2,4,6,5,4,1,9,6,9,3,2,207500,577500
"582500,207500",9,0,9,6,2,5,1,7,7,6,4,4,6,2,0,0,8,3,0,4,2,6,3,7,8,2,5,4,5,8,8,3,1,1,7,7,5,1,0,2,7,5,9,9,8,1,6,0,2,3,6,4,4,1,9,8,9,3,3,207500,582500
"587500,207500",9,1,9,5,1,5,1,8,7,6,6,6,4,1,0,0,8,3,0,4,3,6,4,6,8,1,5,4,5,8,8,3,0,1,7,7,4,2,0,2,7,5,9,9,8,0,6,2,3,4,7,3,3,2,9,7,9,2,2,207500,587500
"592500,207500",9,0,9,5,1,4,1,8,8,6,5,6,5,2,0,1,8,4,0,4,3,7,4,6,8,2,6,3,5,8,7,2,0,1,7,7,4,2,0,2,7,5,9,9,8,0,6,1,3,4,7,3,3,1,9,6,9,3,2,207500,592500
"597500,207500",9,0,9,4,1,4,2,8,8,6,6,8,4,2,0,2,7,6,0,5,2,7,4,5,7,1,5,3,6,8,7,2,1,0,8,6,4,2,0,1,6,3,9,9,8,0,7,1,4,5,7,5,3,1,9,3,9,3,3,207500,597500
"552500,202500",9,1,9,6,2,4,1,7,7,6,7,3,6,3,1,0,8,3,1,5,5,7,2,7,8,3,6,2,6,8,5,2,0,2,7,8,4,3,0,1,8,4,9,9,8,0,6,0,4,4,5,5,1,0,9,4,9,3,2,202500,552500
"557500,202500",9,1,8,5,1,4,1,7,6,5,7,3,6,3,0,0,8,3,0,5,5,7,2,6,8,3,6,2,6,8,4,2,0,1,8,7,4,2,0,1,8,4,9,9,9,1,7,0,4,4,6,7,3,2,9,5,9,3,2,202500,557500
"562500,202500",9,1,8,4,1,4,1,7,7,5,7,3,6,3,0,0,8,4,0,5,5,7,2,6,8,2,6,2,6,8,5,3,0,1,8,7,4,2,0,1,8,4,9,9,9,1,6,0,3,4,6,7,3,2,9,5,9,3,2,202500,562500
"567500,202500",9,1,9,5,2,4,0,7,7,5,7,3,7,2,0,1,8,4,0,5,4,7,2,7,8,2,6,3,6,8,6,3,0,2,8,6,5,1,0,1,8,4,9,9,8,1,6,0,2,4,5,6,3,1,9,4,9,3,3,202500,567500
"572500,202500",8,0,9,5,2,4,1,8,7,6,7,3,7,2,0,1,8,4,0,5,3,7,3,6,7,2,7,2,6,8,6,3,0,2,8,6,4,1,0,1,8,5,9,9,9,1,6,0,2,4,5,5,3,1,9,4,9,4,3,202500,572500
"577500,202500",9,1,9,5,1,4,1,8,8,6,7,4,7,2,0,1,8,4,0,5,3,7,3,7,7,2,6,3,6,8,6,3,0,1,8,6,4,2,0,1,7,4,9,9,8,0,5,0,2,3,5,5,4,2,9,6,9,3,2,202500,577500
"582500,202500",9,0,9,5,1,4,1,8,8,6,8,7,6,2,1,1,8,4,0,4,2,7,3,6,7,2,5,3,5,8,7,3,0,1,7,6,5,2,0,2,7,4,9,9,8,0,5,0,2,3,6,4,4,1,9,6,9,3,3,202500,582500
"587500,202500",9,0,9,5,1,4,1,8,8,6,7,6,6,2,0,1,8,4,0,4,3,7,3,6,8,2,5,3,5,8,7,3,0,1,7,6,6,3,0,2,7,4,9,9,8,0,5,1,2,4,7,4,3,1,9,5,9,2,2,202500,587500
"592500,202500",9,0,9,5,1,4,2,8,8,6,8,7,4,1,0,1,8,6,0,4,2,7,4,6,7,2,5,3,5,8,7,2,0,1,7,6,6,3,0,2,6,3,9,9,8,0,5,1,3,4,7,4,3,1,9,5,9,3,2,202500,592500
"597500,202500",9,1,9,4,1,4,2,8,8,6,7,8,4,2,0,1,7,6,0,5,2,7,4,6,7,2,5,3,5,8,7,2,0,0,7,6,4,3,0,1,6,3,9,9,8,0,5,1,4,5,8,6,3,1,9,3,9,3,2,202500,597500
"262500,547500",3,0,4,4,3,3,1,4,5,8,6,1,4,0,2,0,5,2,5,5,1,4,8,7,8,4,3,6,6,8,7,0,6,2,7,2,6,0,3,2,9,7,9,1,9,1,6,2,7,1,8,7,0,8,9,3,9,9,5,547500,262500
"267500,547500",2,0,3,3,3,4,2,4,6,7,5,0,4,0,2,0,5,2,5,5,0,4,8,7,9,3,2,6,6,7,7,1,4,5,8,3,6,1,2,3,9,6,9,1,9,0,6,1,7,1,8,8,1,9,9,4,8,8,7,547500,267500
"272500,547500",3,1,5,3,3,4,2,4,5,7,4,0,4,0,2,0,4,1,3,6,0,3,8,6,9,2,2,6,6,7,7,1,5,5,8,3,7,1,2,4,9,6,9,1,9,0,6,2,7,1,8,8,0,9,9,5,8,8,7,547500,272500
"277500,547500",4,1,5,5,4,5,3,4,5,8,6,0,3,0,2,0,4,1,3,5,0,3,8,7,9,2,2,6,6,7,7,0,4,3,7,3,7,1,2,1,8,6,9,1,9,0,6,2,7,2,8,8,1,9,9,4,8,9,6,547500,277500
"272500,542500",3,0,5,4,3,4,2,4,5,7,4,0,4,0,2,0,5,1,3,6,0,3,8,6,9,2,2,6,6,7,7,1,5,4,8,3,7,1,2,3,8,6,9,1,9,0,6,2,7,1,9,8,1,9,9,5,8,8,7,542500,272500
"297500,527500",4,1,6,3,2,2,0,3,7,9,4,2,2,0,4,0,5,3,3,3,1,6,8,6,8,3,5,7,7,6,5,1,6,6,7,1,5,0,1,2,9,7,9,0,8,0,4,4,8,2,9,8,1,8,9,4,7,9,5,527500,297500
"297500,522500",5,1,7,3,2,3,0,3,7,9,4,2,2,0,3,0,5,2,3,5,1,6,8,5,9,4,5,6,7,6,6,1,4,4,7,2,7,0,0,1,9,6,9,1,8,0,4,3,8,2,8,8,1,8,9,4,7,9,6,522500,297500
"297500,517500",5,0,7,6,1,4,2,5,6,9,3,2,2,0,4,0,6,3,4,5,1,5,8,3,9,4,6,5,7,7,6,1,3,3,7,2,6,0,1,0,9,4,9,1,8,0,3,2,8,1,8,8,2,8,9,4,7,9,7,517500,297500
"297500,512500",5,1,8,7,1,3,0,4,6,9,3,2,3,1,4,0,6,3,4,6,1,7,8,4,9,5,6,5,7,7,7,2,5,4,8,2,7,0,2,1,9,6,9,2,9,0,2,0,8,0,3,5,1,6,9,3,4,8,8,512500,297500
"297500,507500",5,0,8,7,2,3,2,4,6,9,3,2,2,0,2,0,5,3,4,5,3,6,8,7,8,5,5,4,4,7,6,1,3,3,7,1,8,0,1,1,9,6,9,2,9,0,4,1,8,0,6,7,1,8,9,4,6,9,7,507500,297500
"452500,147500",7,4,9,5,2,7,0,6,8,7,8,1,4,3,4,0,9,2,1,5,3,5,2,6,8,2,6,3,5,2,3,3,1,1,6,7,7,6,0,1,8,8,9,6,9,0,4,0,5,7,8,4,0,1,9,4,9,2,3,147500,452500
"457500,147500",7,3,9,4,1,5,0,5,8,8,7,1,4,3,4,0,9,2,0,4,3,6,2,7,8,2,5,3,5,1,3,2,0,1,6,6,7,6,0,2,8,8,9,7,9,1,5,0,6,8,7,6,1,2,9,4,9,4,3,147500,457500
"462500,147500",7,4,9,3,1,5,0,4,8,8,7,2,4,3,4,0,9,2,1,5,3,6,2,7,8,2,6,2,6,3,2,3,0,1,5,6,7,5,0,1,8,8,9,8,9,1,5,0,6,7,7,6,0,1,9,4,9,3,4,147500,462500
"467500,147500",7,4,9,2,0,3,0,3,6,8,8,2,5,3,4,0,9,2,1,5,3,6,2,7,7,2,6,3,7,4,2,3,0,0,5,6,6,4,1,1,8,8,9,8,9,1,5,0,6,8,7,7,1,1,9,5,9,4,4,147500,467500
"472500,147500",6,2,9,2,1,4,0,4,7,8,8,2,3,4,3,0,9,2,1,5,4,5,2,6,7,3,7,2,7,5,1,3,0,0,5,6,6,4,1,1,8,8,9,8,9,0,5,0,6,8,7,7,3,1,9,6,9,3,4,147500,472500
"477500,147500",7,2,9,3,1,4,0,5,7,8,8,2,4,4,3,0,9,2,1,5,4,6,2,6,6,3,8,2,6,5,1,3,0,0,5,6,7,3,1,1,8,7,9,8,9,0,4,0,6,8,7,7,2,1,9,5,9,3,4,147500,477500
"482500,147500",7,2,9,3,1,4,1,5,6,7,9,2,4,4,2,0,9,3,1,5,4,7,3,7,6,1,7,3,6,5,2,4,0,1,5,8,7,3,1,0,8,8,9,8,9,0,4,0,6,8,6,6,2,0,8,5,9,2,3,147500,482500
"487500,147500",6,2,9,3,1,3,1,5,6,8,9,4,3,4,2,0,9,3,1,6,5,7,3,8,6,1,6,3,6,5,2,4,1,0,4,7,7,4,2,0,8,7,9,8,9,0,4,0,7,8,5,7,2,0,8,5,9,1,2,147500,487500
"492500,147500",7,2,9,4,3,3,1,5,7,8,9,3,5,4,0,0,9,2,0,6,4,8,3,7,6,2,6,2,5,5,1,3,1,0,4,6,7,4,1,1,8,7,9,8,9,1,3,0,7,8,6,6,2,0,8,5,9,2,4,147500,492500
"497500,147500",7,2,9,2,2,3,1,4,7,8,9,2,5,4,1,0,9,2,1,6,4,8,3,7,5,4,6,3,5,5,0,3,0,0,4,6,7,4,0,1,8,7,9,8,9,1,3,0,7,8,6,6,3,1,8,5,9,2,6,147500,497500
"452500,142500",7,4,9,4,2,5,0,6,8,8,8,1,3,3,5,0,9,2,1,6,4,6,2,7,8,3,6,3,5,2,2,2,0,1,5,7,6,5,1,1,8,8,9,7,9,0,3,0,4,7,7,6,0,1,9,4,9,3,4,142500,452500
"457500,142500",7,3,9,4,2,4,0,5,8,8,7,1,4,3,4,0,9,2,1,5,3,6,2,7,8,3,6,2,6,3,2,1,0,1,5,6,6,5,1,1,8,8,9,8,9,0,5,0,6,7,7,7,0,2,9,4,9,3,4,142500,457500
"462500,142500",7,4,9,3,2,5,0,5,8,8,7,1,5,4,4,0,9,3,2,4,2,5,1,7,8,3,6,3,6,3,1,2,0,1,5,6,6,4,1,0,8,7,9,8,9,0,6,0,6,8,7,7,1,2,9,3,9,2,4,142500,462500
"467500,142500",7,4,9,2,2,4,0,4,7,8,7,1,5,3,5,0,9,4,1,5,3,6,2,7,7,2,6,2,6,4,0,3,1,1,5,5,7,3,1,0,8,8,9,8,9,1,4,0,6,8,6,8,2,0,9,6,9,3,3,142500,467500
"472500,142500",7,4,9,2,2,5,0,5,7,8,8,2,4,2,4,0,9,3,1,5,3,6,1,6,7,3,6,3,6,5,1,3,0,0,4,4,6,2,1,0,8,7,9,8,9,1,5,0,7,8,7,8,2,1,9,6,9,4,3,142500,472500
"477500,142500",6,3,9,3,1,4,0,5,8,8,8,2,4,2,3,0,9,2,1,5,4,6,2,7,6,2,7,3,6,5,1,2,1,0,5,7,7,3,1,0,8,7,9,8,9,1,4,0,6,8,7,6,3,0,9,5,9,4,4,142500,477500
"482500,142500",6,2,9,4,2,4,1,5,6,8,8,2,4,2,3,0,9,2,1,6,5,7,3,7,5,1,7,3,6,5,1,2,1,0,4,8,7,3,1,0,8,7,9,8,9,0,3,0,7,8,6,6,3,0,9,5,9,4,4,142500,482500
"487500,142500",6,2,9,3,1,4,1,5,7,8,8,2,4,3,2,0,9,3,0,5,5,7,3,7,6,2,7,3,6,5,1,2,1,0,4,7,8,4,1,0,8,7,9,8,9,1,4,0,6,8,6,6,2,0,9,5,9,3,4,142500,487500
"492500,142500",7,2,9,2,2,4,1,4,6,8,8,2,5,3,1,0,9,2,0,5,5,8,3,7,6,3,7,3,6,5,1,2,1,0,4,6,8,4,1,1,7,7,9,8,9,0,4,0,7,8,6,6,3,0,9,5,9,3,4,142500,492500
"497500,142500",7,2,9,2,3,3,1,4,7,8,8,2,5,4,2,0,9,2,1,5,5,8,3,7,5,4,6,4,6,5,1,1,0,0,3,6,8,4,1,1,7,7,9,8,9,0,3,0,7,8,6,6,3,0,9,6,9,2,4,142500,497500
"452500,137500",6,3,9,4,2,5,0,5,8,8,8,3,4,3,5,0,9,2,1,6,4,7,2,7,8,2,7,3,6,2,1,1,0,2,4,8,7,5,1,1,8,7,9,6,9,0,3,0,5,6,6,7,0,1,9,4,9,3,4,137500,452500
"457500,137500",6,3,9,4,1,5,0,5,7,8,8,2,4,3,5,0,9,2,1,6,4,7,2,7,8,3,6,2,5,3,2,1,0,1,4,6,7,6,2,1,8,8,9,8,9,0,3,0,5,7,6,7,0,1,9,4,9,3,4,137500,457500
"462500,137500",7,4,9,3,2,5,0,6,7,8,7,1,4,2,4,0,9,3,1,5,3,7,2,8,8,2,6,3,6,3,1,2,0,1,5,6,7,4,1,0,8,8,9,8,9,0,4,0,5,7,6,6,1,2,9,5,9,3,4,137500,462500
"467500,137500",7,5,9,3,1,6,0,6,7,8,8,2,5,2,5,0,9,4,1,4,4,7,2,8,7,3,7,3,6,4,1,2,0,1,6,6,7,4,1,0,8,8,9,8,9,0,2,0,3,5,3,6,2,1,9,5,9,4,3,137500,467500
"472500,137500",6,4,9,3,2,5,0,5,7,8,8,3,5,1,4,0,9,3,1,4,4,7,2,7,6,2,6,3,6,3,1,3,2,1,5,6,8,4,1,0,8,7,9,8,9,0,4,0,6,8,7,7,2,0,9,5,9,1,2,137500,472500
"477500,137500",6,4,9,3,2,5,0,5,8,8,8,2,4,1,4,0,9,2,0,5,3,6,1,7,7,2,7,3,6,4,1,3,1,0,5,6,7,3,1,0,8,7,9,8,9,1,4,0,6,8,7,6,2,1,9,5,9,4,3,137500,477500
"482500,137500",6,3,9,3,2,5,0,5,7,8,9,1,4,2,3,0,9,2,1,5,4,6,3,7,8,3,7,2,6,5,1,4,1,0,4,7,8,4,1,0,7,6,9,8,9,0,4,0,6,8,7,6,2,1,8,5,9,2,3,137500,482500
"487500,137500",5,1,9,2,2,5,1,4,6,7,8,1,4,3,3,0,9,2,1,6,5,8,4,7,7,3,8,4,7,4,2,0,2,0,5,6,7,3,1,1,8,6,9,8,9,0,4,0,6,8,7,6,2,0,9,5,9,3,3,137500,487500
"492500,137500",6,2,9,2,2,4,1,5,6,7,8,2,5,3,2,0,9,2,0,5,4,8,3,7,6,3,7,4,7,4,1,1,1,0,5,6,8,3,0,1,8,7,9,8,9,1,4,0,6,8,7,6,3,0,9,5,9,3,4,137500,492500
"497500,137500",6,2,9,2,1,2,0,4,5,7,8,2,6,3,3,0,9,3,0,5,3,8,4,7,6,4,8,5,7,4,1,1,1,1,4,5,8,4,0,2,7,7,9,8,9,1,3,0,6,8,7,6,3,0,9,6,9,2,5,137500,497500
"452500,132500",6,3,9,4,2,5,0,5,7,9,8,4,4,3,6,0,9,2,2,6,3,7,2,8,8,1,7,3,7,3,1,2,1,2,5,8,8,6,0,0,5,4,8,1,9,1,4,0,6,7,7,6,0,1,9,4,9,3,5,132500,452500
"457500,132500",6,3,9,3,1,5,0,5,6,8,7,2,4,1,5,0,9,2,2,6,3,7,2,8,8,3,7,3,6,3,1,2,0,1,5,6,7,4,1,0,8,8,9,7,9,2,5,0,4,7,8,6,0,1,9,4,9,4,4,132500,457500
"462500,132500",6,5,9,2,0,4,0,4,6,7,7,1,4,1,5,0,9,2,2,5,3,8,2,8,7,3,6,4,6,3,1,2,1,1,5,6,7,3,3,0,8,7,9,8,9,2,6,0,5,8,8,7,0,1,9,3,9,4,4,132500,462500
"467500,132500",6,5,9,3,1,4,0,6,8,8,8,2,5,1,4,0,9,2,2,5,3,6,2,7,7,3,7,3,6,3,1,1,0,0,5,6,7,3,2,0,8,8,9,8,9,1,4,0,4,7,7,6,2,1,9,4,9,5,4,132500,467500
"472500,132500",6,4,9,4,2,6,0,5,8,9,8,3,4,1,4,0,8,0,0,5,2,6,1,7,7,3,7,3,6,3,2,2,1,1,5,6,7,3,2,0,8,7,9,8,9,1,4,0,5,8,7,6,2,1,9,5,9,4,3,132500,472500
"477500,132500",6,3,9,2,1,5,1,5,8,8,8,3,4,2,4,0,9,1,0,3,1,5,0,7,7,4,7,5,7,4,3,3,2,1,5,6,6,3,1,0,8,6,9,7,9,2,4,0,8,8,7,6,2,0,9,4,9,6,2,132500,477500
"482500,132500",5,3,9,2,2,4,0,4,7,7,8,1,4,2,3,0,9,1,1,5,3,6,3,6,6,8,9,6,9,8,4,2,1,0,4,6,7,3,1,0,7,6,9,8,8,1,4,0,5,7,7,5,2,0,8,5,9,3,2,132500,482500
"487500,132500",5,4,9,1,2,5,1,4,7,6,8,0,4,3,3,0,9,1,1,5,2,7,4,6,5,2,7,3,6,3,1,2,1,2,6,7,8,3,0,0,8,6,9,8,9,2,5,0,7,8,8,6,3,0,9,7,9,4,4,132500,487500
"492500,132500",5,3,9,3,2,5,1,5,7,7,8,1,5,2,2,0,9,2,2,5,3,7,4,6,6,3,6,3,6,4,1,0,1,0,4,6,8,2,0,1,8,6,9,8,9,1,4,0,8,8,7,7,3,0,9,7,9,4,4,132500,492500
"497500,132500",6,2,9,3,1,3,1,4,7,7,8,2,5,2,2,0,9,2,1,5,3,8,4,6,6,4,7,4,6,5,1,1,1,0,5,5,8,3,0,2,7,6,9,8,9,0,4,0,7,8,8,7,3,0,9,6,9,3,4,132500,497500
"452500,127500",6,3,9,4,2,4,0,6,8,8,8,3,4,2,5,0,9,2,2,6,4,7,2,7,8,1,6,3,6,3,1,2,1,1,5,8,8,5,0,1,7,7,9,5,9,1,3,0,5,7,7,6,0,0,9,4,9,3,4,127500,452500
"457500,127500",6,3,9,4,1,5,0,6,7,8,8,3,4,1,5,0,9,2,2,6,3,7,2,7,7,2,6,4,6,3,2,1,0,1,5,8,8,4,2,1,8,8,9,5,9,1,3,0,5,7,7,6,0,0,9,3,9,4,4,127500,457500
"462500,127500",7,4,9,3,1,5,0,6,7,8,7,3,3,0,4,0,9,2,2,5,3,8,2,6,6,3,6,4,6,2,2,0,0,1,4,7,7,2,3,1,8,7,9,8,9,1,4,0,5,8,8,6,1,1,9,5,9,5,4,127500,462500
"467500,127500",6,5,9,3,2,5,0,6,8,8,7,2,4,0,4,0,9,2,2,5,3,7,2,7,6,2,6,3,6,3,1,1,0,1,5,7,8,3,3,1,8,7,9,7,9,1,4,0,4,8,8,6,1,0,9,4,9,5,4,127500,467500
